geneid	mean_length	median_length	polya_reads_num	count
PH02Gene16816	132.1	85.61	3	3
PH02Gene37549	115.67	110.41	5	6
PH02Gene02061	94.88	119.84	3	4
PH02Gene16488	224.08	227.46	3	3
PH02Gene23310	40.33	40.39	3	5
PH02Gene47878	138.84	128.31	34	53
PH02Gene41149	50.21	50.21	1	1
PH02Gene08472	92.44	92.44	1	1
PH02Gene17751	78.64	78.64	1	1
PH02Gene12249	82.25	70.69	137	243
PH02Gene29516	108.53	114.56	4	6
PH02Gene03774	168.48	178.17	27	38
PH02Gene09167	84.5	83.12	12	20
PH02Gene22678	96.62	114.08	3	5
PH02Gene12402	113.18	123.18	7	13
PH02Gene22869	135.64	119.44	6	6
PH02Gene16934	57.65	55.53	72	101
PH02Gene05071	73.93	76.83	8	11
PH02Gene39518	81.99	76.88	125	176
PH02Gene12352	102.92	98.51	16	17
PH02Gene33465	102.95	108.23	58	81
PH02Gene02861	82.73	72.81	63	90
PH02Gene20419	73.98	85.16	6	8
PH02Gene27084	186.51	190.05	6	7
PH02Gene40865	20.01	20.01	2	2
PH02Gene09902	105.13	100.08	62	89
PH02Gene36266	89.37	71.36	338	477
PH02Gene06204	183.22	201.3	4	4
PH02Gene31354	85.05	82.0	19	24
PH02Gene21260	145.87	138.43	51	68
PH02Gene23112	142.13	142.13	1	1
PH02Gene31699	57.96	57.96	1	1
PH02Gene20604	149.45	159.69	6	10
PH02Gene11220	196.11	186.08	3	3
PH02Gene21582	83.69	74.36	16	24
PH02Gene15968	87.61	78.24	8	12
PH02Gene44764	125.58	88.78	13	22
PH02Gene36279	153.24	179.79	3	7
PH02Gene49193	75.6	71.44	37	53
PH02Gene46558	97.72	97.92	9	13
PH02Gene51263	66.19	66.19	2	3
PH02Gene30006	104.06	122.93	3	5
PH02Gene07220	103.66	103.58	12	20
PH02Gene04654	206.68	183.08	5	5
PH02Gene05130	107.1	133.52	3	3
PH02Gene35084	105.08	123.55	5	6
PH02Gene18604	243.62	243.62	2	2
PH02Gene14385	151.26	157.33	7	10
PH02Gene24331	120.7	106.08	13	19
PH02Gene16266	54.42	53.75	65	90
PH02Gene36274	67.14	67.14	2	2
PH02Gene16271	71.18	62.46	24	28
PH02Gene20289	92.94	92.94	2	3
PH02Gene27711	34.69	32.5	7	8
PH02Gene37791	146.46	136.6	3	4
PH02Gene46386	112.03	110.85	92	134
PH02Gene48517	76.03	76.0	5	6
PH02Gene00810	35.76	35.76	1	1
PH02Gene08648	103.53	95.43	11	16
PH02Gene22087	70.9	73.88	4	6
PH02Gene16949	103.18	68.56	5	5
PH02Gene00930	219.55	219.55	2	2
PH02Gene32020	183.81	183.81	2	4
PH02Gene23023	150.0	150.0	1	1
PH02Gene10794	61.01	62.89	19	25
PH02Gene48027	63.41	63.41	1	1
PH02Gene04275	75.17	67.7	25	36
PH02Gene23342	63.24	55.82	236	321
PH02Gene28277	156.98	142.38	6	9
PH02Gene09839	92.61	76.97	3	5
PH02Gene14691	125.99	121.12	6	6
PH02Gene28543	154.68	100.08	3	5
PH02Gene18349	73.38	68.44	4	8
PH02Gene48279	230.83	230.83	1	1
PH02Gene39145	67.07	75.47	9	10
PH02Gene20676	100.18	69.45	9	10
PH02Gene46793	55.87	43.6	19	30
PH02Gene49188	73.45	54.5	51	66
PH02Gene40574	111.94	105.39	16	22
PH02Gene10117	120.54	111.6	14	17
PH02Gene20156	186.28	218.1	10	18
PH02Gene02204	151.46	151.46	1	2
PH02Gene04709	68.14	57.46	160	223
PH02Gene17935	130.28	143.07	3	3
PH02Gene33070	119.85	120.68	34	51
PH02Gene48637	83.23	83.9	18	23
PH02Gene28295	190.51	175.57	3	4
PH02Gene34605	75.81	63.0	17	31
PH02Gene07443	168.21	171.44	9	12
PH02Gene10256	205.25	205.25	2	3
PH02Gene43346	108.2	83.18	10	14
PH02Gene05702	42.52	24.0	3	6
PH02Gene41678	95.96	95.85	61	76
PH02Gene15184	69.92	69.92	1	1
PH02Gene34448	50.53	42.96	73	96
PH02Gene31911	85.71	88.5	4	8
PH02Gene42620	138.74	147.98	4	6
PH02Gene19658	80.3	80.3	1	1
PH02Gene10012	74.15	60.3	28	42
PH02Gene25177	134.82	146.5	18	21
PH02Gene29039	115.28	109.28	9	12
PH02Gene21969	161.67	155.5	4	5
PH02Gene00529	139.88	115.18	8	14
PH02Gene06580	148.56	148.56	1	1
PH02Gene13515	35.0	35.0	1	1
PH02Gene09853	82.02	83.38	29	42
PH02Gene07686	73.34	73.34	1	1
PH02Gene12448	96.83	74.77	5	9
PH02Gene06014	213.06	213.06	1	1
PH02Gene30559	101.46	101.46	1	1
PH02Gene03075	125.67	149.14	6	20
PH02Gene24222	106.38	95.18	22	35
PH02Gene48674	81.35	75.13	70	98
PH02Gene25069	63.0	53.22	15	18
PH02Gene41207	108.77	89.16	76	107
PH02Gene46802	74.61	84.5	11	11
PH02Gene15569	72.57	62.03	16	24
PH02Gene12021	77.96	77.96	1	1
PH02Gene31311	68.29	52.86	240	322
PH02Gene45789	77.86	81.54	6	10
PH02Gene41869	161.96	161.96	1	2
PH02Gene07234	82.3	61.77	9	10
PH02Gene00980	131.88	131.88	1	1
PH02Gene00641	84.21	78.82	7	13
PH02Gene36638	180.75	180.92	3	4
PH02Gene13966	106.77	90.81	14	15
PH02Gene03172	64.66	52.88	331	450
PH02Gene36962	67.81	78.46	5	9
PH02Gene26711	58.26	50.83	9	12
PH02Gene12050	175.72	150.24	4	6
PH02Gene30834	85.23	80.15	10	15
PH02Gene16946	120.28	132.71	4	6
PH02Gene16306	115.54	81.26	7	12
PH02Gene43469	179.51	192.44	5	9
PH02Gene43591	151.31	151.32	2	2
PH02Gene16346	115.1	114.96	3	4
PH02Gene29040	69.48	64.96	229	321
PH02Gene36582	70.81	65.32	134	266
PH02Gene17663	121.52	121.52	1	2
PH02Gene14078	66.28	63.05	66	94
PH02Gene10470	76.34	69.31	14	21
PH02Gene36437	84.24	88.34	25	34
PH02Gene29239	87.93	94.78	3	5
PH02Gene48014	68.95	64.87	177	235
PH02Gene31407	82.71	73.28	18	27
PH02Gene30049	130.28	130.28	2	2
PH02Gene34215	202.3	202.3	1	1
PH02Gene39775	98.67	97.01	4	6
PH02Gene23091	140.02	118.69	9	13
PH02Gene49920	86.47	86.48	2	5
PH02Gene46175	150.44	150.44	2	3
PH02Gene04006	75.49	67.7	14	17
PH02Gene31565	42.4	42.4	1	2
PH02Gene03739	81.84	81.68	5	7
PH02Gene31679	102.1	95.04	5	5
PH02Gene14339	57.06	57.06	2	3
PH02Gene37909	52.07	52.6	4	4
PH02Gene43288	25.04	20.88	5	9
PH02Gene14093	18.59	18.59	1	1
PH02Gene12132	45.34	35.27	3	4
PH02Gene32044	140.82	140.82	1	1
PH02Gene05196	117.77	114.18	14	19
PH02Gene29278	131.04	136.2	13	21
PH02Gene31084	136.54	112.74	4	6
PH02Gene06898	188.33	181.0	7	8
PH02Gene35675	125.48	119.3	8	17
PH02Gene31167	71.02	52.66	10	14
PH02Gene11975	95.03	92.46	26	31
PH02Gene13507	114.61	91.83	27	35
PH02Gene31004	83.36	86.96	5	8
PH02Gene21765	91.8	82.54	9	13
PH02Gene42850	158.11	144.29	4	5
PH02Gene34997	74.16	59.39	36	47
PH02Gene07610	112.05	95.2	9	14
PH02Gene02293	196.19	196.19	1	2
PH02Gene20975	88.83	84.16	4	10
PH02Gene35912	62.79	56.4	28	38
PH02Gene17778	78.68	73.9	34	44
PH02Gene47894	161.81	164.96	3	3
PH02Gene08887	64.76	64.76	1	1
PH02Gene50636	103.07	103.07	1	1
PH02Gene33704	70.9	70.9	1	1
PH02Gene38009	233.89	221.09	6	6
PH02Gene03479	104.62	111.99	12	15
PH02Gene07389	92.68	94.15	86	116
PH02Gene34411	62.03	62.04	2	2
PH02Gene20472	91.19	71.63	3	7
PH02Gene27209	134.19	134.19	1	4
PH02Gene46975	64.1	67.4	18	22
PH02Gene22243	163.74	162.48	5	7
PH02Gene29794	77.97	72.88	3	6
PH02Gene22192	125.0	117.97	7	7
PH02Gene29424	197.2	198.08	26	35
PH02Gene02226	94.31	90.48	26	39
PH02Gene12316	196.76	196.76	1	1
PH02Gene26759	168.31	159.71	11	12
PH02Gene01015	75.21	66.54	9	12
PH02Gene04712	145.93	151.14	12	18
PH02Gene15042	46.25	46.24	2	3
PH02Gene11079	90.76	85.64	10	16
PH02Gene06913	116.01	106.83	11	12
PH02Gene09718	66.69	64.56	14	21
PH02Gene00797	118.18	101.76	19	26
PH02Gene09109	151.79	143.68	7	9
PH02Gene15252	87.72	68.43	5	5
PH02Gene44438	91.16	69.7	5	6
PH02Gene00824	79.71	79.71	1	1
PH02Gene26627	85.37	85.37	1	1
PH02Gene15733	75.91	75.91	1	1
PH02Gene38799	82.09	73.71	20	24
PH02Gene29870	95.17	84.76	24	35
PH02Gene04153	68.68	63.26	45	65
PH02Gene14346	126.06	110.45	18	29
PH02Gene32702	108.99	116.07	11	23
PH02Gene24450	68.52	57.88	487	692
PH02Gene44368	118.69	112.79	45	61
PH02Gene00838	70.26	70.26	1	1
PH02Gene47160	87.03	86.5	32	40
PH02Gene02718	70.95	64.07	14	20
PH02Gene07194	55.67	45.22	6	8
PH02Gene30626	52.52	48.55	20	28
PH02Gene43821	58.64	58.64	1	2
PH02Gene18515	47.45	42.83	16	20
PH02Gene19970	77.37	77.37	2	3
PH02Gene07732	68.54	42.74	9	13
PH02Gene16281	76.42	86.85	4	6
PH02Gene48703	120.04	108.84	6	7
PH02Gene23426	82.54	79.5	5	5
PH02Gene20366	100.22	97.93	20	24
PH02Gene28885	70.52	64.73	82	119
PH02Gene48774	197.08	197.08	1	1
PH02Gene03749	70.11	70.11	1	4
PH02Gene25757	86.02	73.59	78	125
PH02Gene07518	92.88	106.98	10	16
PH02Gene14524	84.16	67.78	152	210
PH02Gene07255	65.47	59.09	26	36
PH02Gene36747	107.11	101.01	8	12
PH02Gene28650	87.45	56.46	3	3
PH02Gene49204	169.34	184.5	5	7
PH02Gene41489	122.2	124.62	15	35
PH02Gene30223	122.64	118.36	48	63
PH02Gene08305	159.93	182.4	9	14
PH02Gene30773	86.8	79.05	52	67
PH02Gene20313	137.36	137.36	1	1
PH02Gene08634	100.43	86.76	8	18
PH02Gene30734	135.04	135.04	1	1
PH02Gene26831	96.13	109.04	12	21
PH02Gene31767	113.25	143.56	5	6
PH02Gene39864	91.38	49.44	3	5
PH02Gene18725	122.92	122.92	2	5
PH02Gene20871	151.39	137.74	22	35
PH02Gene09976	79.04	56.66	24	40
PH02Gene16811	61.42	61.91	32	46
PH02Gene15149	62.49	64.79	21	30
PH02Gene00770	111.21	112.61	17	23
PH02Gene06320	69.99	66.04	23	35
PH02Gene19602	87.05	72.09	149	205
PH02Gene35329	95.3	73.42	4	4
PH02Gene28275	132.9	124.74	23	26
PH02Gene08946	142.0	142.0	1	1
PH02Gene39911	64.02	65.21	3	4
PH02Gene09621	101.33	90.68	15	20
PH02Gene03179	78.26	81.32	84	118
PH02Gene10188	63.79	58.64	85	116
PH02Gene32071	109.95	113.0	7	16
PH02Gene00408	82.24	81.86	3	8
PH02Gene10413	135.67	104.93	3	5
PH02Gene04923	72.94	64.44	29	39
PH02Gene40140	64.95	56.71	47	70
PH02Gene07611	78.42	75.0	8	9
PH02Gene05694	134.37	150.81	9	10
PH02Gene25890	90.71	100.35	13	15
PH02Gene44197	176.67	194.14	3	4
PH02Gene36340	54.6	34.88	4	4
PH02Gene34423	87.2	71.11	7	9
PH02Gene41861	61.15	52.21	48	69
PH02Gene50019	103.69	102.38	8	9
PH02Gene32005	84.46	73.04	5	5
PH02Gene18588	210.94	231.98	4	4
PH02Gene34550	43.61	43.6	2	3
PH02Gene49849	48.45	29.73	3	3
PH02Gene23274	66.15	29.39	13	17
PH02Gene18142	69.7	64.23	3	7
PH02Gene20036	99.26	103.6	16	25
PH02Gene14776	69.39	61.68	90	122
PH02Gene10650	111.99	103.23	21	32
PH02Gene34805	67.97	59.56	276	382
PH02Gene45567	67.77	59.26	283	399
PH02Gene11469	99.7	87.28	6	13
PH02Gene31171	139.62	141.3	4	4
PH02Gene14749	70.14	55.91	10	14
PH02Gene03732	97.1	82.0	39	49
PH02Gene12599	75.84	86.36	13	18
PH02Gene42229	83.72	58.73	11	16
PH02Gene04239	54.16	42.46	6	6
PH02Gene00790	128.71	135.66	30	45
PH02Gene24647	74.04	67.44	69	98
PH02Gene19721	69.99	54.26	7	9
PH02Gene19200	59.04	56.04	58	85
PH02Gene10741	200.47	200.47	1	1
PH02Gene27813	97.84	89.32	32	47
PH02Gene04559	159.06	159.06	1	3
PH02Gene19767	105.79	106.19	6	8
PH02Gene38124	222.86	282.31	3	3
PH02Gene37351	24.14	28.76	5	8
PH02Gene07564	87.88	93.28	10	14
PH02Gene35802	112.06	102.18	133	190
PH02Gene08777	81.85	71.15	25	40
PH02Gene32325	120.26	115.0	11	15
PH02Gene03311	119.33	124.9	8	12
PH02Gene32873	81.24	80.26	24	38
PH02Gene11384	48.32	48.32	2	3
PH02Gene41901	60.76	60.76	2	2
PH02Gene49904	102.14	102.14	2	2
PH02Gene19391	138.71	140.61	5	10
PH02Gene33788	116.77	102.27	19	27
PH02Gene25254	104.53	104.53	1	1
PH02Gene40786	111.62	144.67	5	6
PH02Gene50337	144.88	153.27	7	10
PH02Gene03568	144.68	158.22	3	3
PH02Gene03818	69.98	87.22	5	7
PH02Gene26774	52.96	36.39	11	20
PH02Gene02808	89.41	106.8	4	6
PH02Gene01426	86.43	82.92	223	309
PH02Gene46004	84.86	77.19	77	102
PH02Gene35817	132.28	135.8	13	16
PH02Gene39018	30.21	30.21	1	2
PH02Gene49327	54.13	54.13	2	3
PH02Gene12933	99.42	95.91	16	19
PH02Gene38690	181.28	159.39	11	13
PH02Gene08064	183.6	183.6	1	1
PH02Gene12957	95.81	95.24	10	15
PH02Gene23017	65.65	62.32	4	5
PH02Gene28039	172.91	187.42	4	4
PH02Gene13573	90.85	112.92	3	5
PH02Gene04408	82.42	70.64	10	22
PH02Gene34491	140.85	125.62	9	11
PH02Gene05147	174.73	192.3	3	3
PH02Gene16852	79.06	75.32	11	17
PH02Gene04531	135.34	132.0	31	38
PH02Gene44671	63.5	69.06	4	5
PH02Gene22286	162.56	162.56	2	6
PH02Gene21068	50.43	50.43	1	1
PH02Gene39465	234.0	234.0	1	1
PH02Gene46670	132.44	135.28	24	38
PH02Gene30945	104.64	102.46	11	22
PH02Gene04320	217.75	217.75	2	2
PH02Gene22687	83.28	76.29	5	7
PH02Gene35794	127.81	152.45	7	13
PH02Gene21757	72.88	69.68	43	64
PH02Gene01621	95.49	84.72	37	49
PH02Gene14546	191.68	191.68	1	1
PH02Gene09423	61.63	53.16	7	8
PH02Gene00639	163.66	152.71	6	9
PH02Gene12833	124.66	124.66	2	6
PH02Gene48831	92.88	92.88	1	1
PH02Gene10987	123.95	135.08	22	41
PH02Gene34525	84.86	84.86	1	1
PH02Gene09627	71.01	63.96	207	284
PH02Gene23717	97.84	86.29	36	45
PH02Gene12426	61.66	61.66	2	4
PH02Gene14598	96.44	98.8	6	13
PH02Gene13422	151.89	160.79	11	14
PH02Gene30853	156.27	156.48	18	28
PH02Gene13088	124.8	123.48	7	8
PH02Gene01290	57.84	62.68	43	62
PH02Gene03341	132.8	132.8	1	1
PH02Gene49937	124.86	127.24	4	5
PH02Gene18777	141.54	141.54	1	1
PH02Gene50407	67.34	74.76	16	20
PH02Gene17886	159.52	144.18	30	43
PH02Gene24514	237.24	237.24	1	2
PH02Gene07715	122.61	94.7	5	7
PH02Gene07891	89.22	89.22	1	3
PH02Gene05123	82.21	72.11	101	141
PH02Gene04914	56.76	54.24	37	52
PH02Gene15411	90.31	69.04	23	45
PH02Gene43224	63.69	55.21	441	632
PH02Gene09060	97.37	89.32	32	54
PH02Gene06224	91.69	77.2	31	42
PH02Gene27849	116.7	112.88	18	19
PH02Gene13930	76.24	73.59	19	24
PH02Gene45013	82.64	81.37	7	8
PH02Gene48192	131.15	131.15	1	1
PH02Gene18400	128.58	128.55	13	22
PH02Gene23644	122.37	107.04	3	3
PH02Gene24755	76.54	76.54	1	2
PH02Gene20388	56.99	58.12	11	16
PH02Gene22653	103.15	99.17	127	173
PH02Gene42002	153.84	153.84	2	6
PH02Gene31936	26.55	26.56	2	2
PH02Gene15817	95.67	80.62	142	184
PH02Gene31178	25.52	25.52	1	2
PH02Gene05434	51.86	33.76	5	11
PH02Gene39665	91.76	91.76	2	3
PH02Gene00936	93.12	105.62	19	24
PH02Gene26172	76.25	74.5	17	22
PH02Gene39058	94.22	85.83	23	28
PH02Gene14417	113.88	110.21	69	92
PH02Gene03812	50.72	48.0	33	44
PH02Gene27123	87.5	87.5	1	1
PH02Gene15193	67.37	66.41	39	57
PH02Gene41026	95.72	95.36	8	17
PH02Gene49442	86.07	87.83	6	9
PH02Gene28338	141.39	140.16	24	36
PH02Gene28568	64.98	62.0	55	74
PH02Gene05289	262.44	262.44	1	2
PH02Gene26733	91.85	95.37	6	11
PH02Gene43976	161.71	219.5	3	3
PH02Gene27498	149.18	166.44	9	14
PH02Gene05002	46.52	46.52	2	3
PH02Gene41970	69.46	59.04	35	50
PH02Gene35932	216.92	213.13	6	6
PH02Gene42648	74.72	72.2	9	12
PH02Gene22066	77.77	62.46	17	24
PH02Gene45428	155.73	155.14	4	6
PH02Gene10514	96.8	78.26	5	6
PH02Gene46302	112.65	106.95	25	34
PH02Gene37239	63.27	75.66	12	25
PH02Gene01397	74.54	71.86	50	78
PH02Gene07670	134.77	33.0	3	5
PH02Gene31398	102.37	78.5	9	13
PH02Gene43486	21.88	21.88	1	1
PH02Gene36828	52.38	52.38	2	3
PH02Gene36081	80.78	83.47	14	21
PH02Gene30304	70.18	79.53	6	12
PH02Gene02985	63.91	46.6	7	8
PH02Gene22010	146.39	147.69	7	11
PH02Gene43160	36.4	36.4	1	1
PH02Gene22777	102.23	104.14	14	23
PH02Gene15085	71.52	69.04	27	36
PH02Gene09243	68.23	57.58	138	181
PH02Gene31081	109.36	120.72	4	5
PH02Gene09105	174.22	179.94	10	14
PH02Gene05154	109.84	117.19	5	8
PH02Gene18480	36.49	36.49	2	5
PH02Gene03347	142.32	138.17	26	38
PH02Gene10839	128.08	127.28	22	35
PH02Gene45844	95.91	88.0	6	9
PH02Gene44781	83.77	76.69	63	106
PH02Gene23538	51.76	32.19	3	6
PH02Gene24866	61.91	50.04	12	18
PH02Gene18116	191.28	183.86	13	16
PH02Gene12345	109.83	128.83	13	19
PH02Gene06307	233.3	253.24	4	4
PH02Gene07717	129.63	148.81	11	15
PH02Gene45693	50.59	50.59	1	2
PH02Gene28808	108.58	103.42	21	26
PH02Gene18036	61.27	64.72	8	11
PH02Gene36633	92.8	69.77	26	36
PH02Gene26100	67.63	55.59	17	19
PH02Gene08675	128.2	137.35	37	51
PH02Gene23953	59.79	70.26	4	5
PH02Gene34531	71.95	52.68	12	16
PH02Gene06212	119.36	108.69	109	165
PH02Gene27298	56.0	56.0	2	7
PH02Gene03168	102.52	102.52	2	3
PH02Gene33216	73.2	63.93	137	192
PH02Gene20136	98.83	79.81	36	49
PH02Gene00863	204.95	243.44	7	8
PH02Gene05974	69.44	64.52	9	10
PH02Gene06342	103.11	75.3	55	75
PH02Gene05778	98.92	102.52	6	10
PH02Gene07077	90.17	90.17	1	2
PH02Gene18118	83.85	75.79	229	327
PH02Gene48734	95.81	83.56	4	5
PH02Gene25653	122.29	59.2	4	4
PH02Gene09354	79.83	73.05	17	26
PH02Gene24621	88.41	82.6	8	14
PH02Gene07474	101.0	109.0	29	38
PH02Gene28157	118.62	114.16	5	6
PH02Gene43785	183.81	183.81	2	3
PH02Gene50018	146.09	142.73	19	24
PH02Gene22830	135.74	135.74	2	8
PH02Gene50816	213.38	213.38	2	3
PH02Gene23521	61.06	49.88	16	18
PH02Gene48566	132.29	145.33	8	11
PH02Gene15308	123.83	105.0	3	5
PH02Gene32979	114.77	113.81	20	24
PH02Gene36114	92.52	92.52	1	1
PH02Gene15229	98.6	82.08	3	4
PH02Gene00355	139.44	158.96	6	7
PH02Gene43764	150.35	151.67	3	4
PH02Gene16973	133.78	135.46	25	38
PH02Gene22704	187.37	187.37	1	2
PH02Gene03963	77.0	77.0	1	1
PH02Gene13709	78.35	66.3	17	21
PH02Gene32970	197.87	197.87	1	1
PH02Gene27402	88.04	79.27	16	21
PH02Gene19291	69.52	78.67	7	12
PH02Gene36512	113.31	98.81	5	7
PH02Gene30311	64.13	63.57	5	8
PH02Gene17509	116.96	116.96	1	1
PH02Gene46599	68.64	57.08	14	20
PH02Gene48346	48.73	44.11	6	11
PH02Gene29088	179.22	179.22	1	2
PH02Gene47325	135.55	132.5	4	6
PH02Gene11490	102.64	99.43	3	4
PH02Gene14377	121.32	121.32	1	2
PH02Gene19218	63.87	35.68	3	4
PH02Gene03223	77.12	94.31	7	11
PH02Gene27082	65.19	61.52	3	3
PH02Gene17026	80.93	65.36	22	26
PH02Gene18227	184.96	184.96	1	3
PH02Gene04685	134.59	141.73	10	15
PH02Gene29504	106.3	97.9	16	26
PH02Gene29434	50.81	61.59	7	10
PH02Gene02661	62.57	61.16	29	36
PH02Gene41795	95.06	79.43	6	7
PH02Gene08402	61.95	55.55	12	19
PH02Gene29497	71.05	73.12	43	58
PH02Gene20812	86.07	86.11	5	7
PH02Gene34358	113.73	124.62	24	36
PH02Gene24437	159.57	177.97	6	8
PH02Gene04909	56.26	54.15	7	8
PH02Gene39842	121.97	121.98	2	3
PH02Gene12235	59.33	51.96	372	509
PH02Gene32990	95.6	95.82	30	41
PH02Gene12404	92.93	109.77	6	8
PH02Gene03113	221.23	221.23	2	3
PH02Gene24026	36.32	36.32	2	2
PH02Gene32333	138.36	142.28	12	15
PH02Gene17633	133.15	133.15	2	2
PH02Gene42699	94.47	82.77	5	8
PH02Gene02452	190.5	198.72	5	6
PH02Gene00322	75.08	75.08	2	5
PH02Gene35943	188.47	182.48	3	3
PH02Gene39001	105.37	110.52	50	79
PH02Gene09640	77.63	76.73	8	12
PH02Gene40596	56.77	57.0	8	10
PH02Gene00277	138.26	160.0	3	6
PH02Gene45237	51.89	51.89	2	3
PH02Gene00198	39.9	38.88	3	5
PH02Gene18411	104.85	100.7	9	18
PH02Gene12409	55.95	55.94	2	2
PH02Gene14217	153.68	182.96	6	8
PH02Gene13157	48.0	42.54	3	4
PH02Gene30110	66.19	42.83	19	27
PH02Gene22111	93.81	93.1	46	63
PH02Gene47509	120.46	97.22	10	13
PH02Gene21951	65.33	65.33	1	1
PH02Gene10009	162.66	160.7	4	4
PH02Gene20922	50.33	36.15	11	14
PH02Gene06199	107.54	117.46	7	9
PH02Gene08940	148.65	156.29	13	17
PH02Gene11717	104.09	81.71	25	37
PH02Gene41057	95.46	95.46	1	1
PH02Gene49060	33.89	33.89	1	3
PH02Gene14211	71.9	62.38	301	417
PH02Gene27389	124.89	125.04	7	13
PH02Gene23842	248.73	248.73	1	2
PH02Gene37683	214.64	210.82	4	6
PH02Gene09764	98.01	91.22	10	17
PH02Gene32830	126.66	117.01	6	10
PH02Gene45457	22.12	22.12	1	1
PH02Gene28399	67.73	63.74	26	36
PH02Gene42678	92.45	85.12	9	17
PH02Gene26898	187.04	187.04	1	2
PH02Gene08596	85.76	92.56	3	4
PH02Gene17291	101.24	105.92	12	16
PH02Gene07933	61.73	57.5	71	126
PH02Gene30222	144.31	144.31	1	2
PH02Gene02858	89.86	86.53	33	44
PH02Gene26137	74.14	72.79	36	61
PH02Gene45919	139.46	139.46	1	1
PH02Gene04940	76.04	42.7	7	7
PH02Gene21685	67.81	67.82	2	4
PH02Gene03387	109.73	141.0	3	3
PH02Gene22298	85.74	90.33	3	3
PH02Gene09947	107.29	72.15	11	15
PH02Gene29816	75.14	75.14	1	4
PH02Gene29877	105.05	105.5	64	88
PH02Gene21798	76.54	74.75	62	91
PH02Gene22001	126.53	135.26	25	38
PH02Gene43601	104.92	96.98	30	40
PH02Gene17022	106.23	113.62	6	7
PH02Gene45631	73.84	63.49	28	34
PH02Gene07480	116.93	116.93	2	2
PH02Gene13036	113.07	51.12	8	15
PH02Gene05858	90.65	93.11	17	29
PH02Gene14210	108.38	92.12	3	3
PH02Gene30994	111.23	111.24	2	2
PH02Gene14133	43.14	52.03	7	10
PH02Gene12709	59.39	52.5	116	152
PH02Gene42387	117.41	117.41	1	2
PH02Gene03592	108.04	111.65	19	28
PH02Gene34119	102.78	104.7	10	22
PH02Gene13176	47.49	47.84	6	7
PH02Gene10287	80.94	74.14	16	19
PH02Gene36574	63.85	60.62	261	369
PH02Gene50613	34.79	34.79	1	1
PH02Gene36442	236.8	219.87	9	11
PH02Gene20385	101.45	91.17	57	70
PH02Gene05155	104.44	80.56	17	26
PH02Gene12408	57.64	57.64	2	3
PH02Gene26616	85.12	76.21	81	109
PH02Gene14375	77.96	77.96	2	3
PH02Gene06502	66.6	63.58	76	99
PH02Gene06016	86.56	79.62	45	62
PH02Gene48271	46.66	46.66	2	3
PH02Gene14765	102.39	102.39	1	2
PH02Gene49398	90.86	102.04	3	4
PH02Gene06749	55.84	49.76	694	966
PH02Gene29572	81.14	74.13	19	23
PH02Gene10398	86.42	83.46	4	5
PH02Gene00482	273.83	273.83	1	2
PH02Gene20940	107.62	98.96	30	33
PH02Gene10917	70.71	58.96	244	332
PH02Gene15031	85.68	64.93	15	26
PH02Gene19469	69.18	63.65	589	840
PH02Gene43201	61.46	48.75	4	7
PH02Gene37633	68.24	59.53	214	288
PH02Gene26805	71.16	63.34	4	5
PH02Gene07023	71.38	72.9	15	20
PH02Gene10879	139.62	134.18	12	17
PH02Gene26483	159.35	145.91	10	12
PH02Gene10285	199.23	217.83	5	5
PH02Gene46551	67.73	68.0	27	38
PH02Gene27253	78.01	84.83	5	8
PH02Gene25752	166.99	166.99	2	4
PH02Gene42666	188.41	195.51	4	5
PH02Gene08391	81.77	59.39	116	157
PH02Gene31251	103.17	102.3	19	29
PH02Gene16058	136.09	137.84	11	16
PH02Gene00700	124.71	139.05	12	19
PH02Gene01127	122.1	102.26	13	20
PH02Gene15166	110.45	110.45	1	2
PH02Gene19993	89.47	89.46	2	2
PH02Gene10200	100.3	86.47	14	17
PH02Gene13650	166.46	142.3	26	36
PH02Gene47685	118.58	121.22	4	4
PH02Gene26083	114.9	126.0	5	7
PH02Gene00722	77.43	58.28	15	19
PH02Gene10263	156.44	156.44	2	2
PH02Gene03248	70.03	62.56	21	35
PH02Gene33819	61.94	55.95	418	599
PH02Gene44890	171.12	187.07	9	11
PH02Gene31196	34.16	34.16	1	1
PH02Gene15946	94.12	94.12	2	4
PH02Gene40487	48.11	48.11	2	2
PH02Gene30221	109.07	97.64	27	44
PH02Gene19314	67.05	67.19	34	51
PH02Gene33869	112.49	103.32	16	20
PH02Gene27590	116.26	116.96	7	9
PH02Gene13134	108.9	96.38	46	68
PH02Gene36631	79.42	67.78	5	6
PH02Gene34085	82.38	87.03	11	21
PH02Gene01705	135.14	135.14	1	2
PH02Gene33783	29.58	29.58	1	10
PH02Gene22694	143.44	143.44	1	2
PH02Gene08069	54.55	57.79	3	4
PH02Gene05040	23.96	23.96	1	1
PH02Gene10842	24.61	24.61	1	3
PH02Gene01848	153.88	153.88	1	1
PH02Gene34936	107.96	88.7	16	22
PH02Gene42222	115.66	112.12	14	18
PH02Gene10823	58.61	48.55	6	10
PH02Gene41615	73.38	68.04	119	166
PH02Gene44789	122.14	135.92	34	48
PH02Gene26923	132.33	128.54	6	8
PH02Gene18273	139.89	127.65	13	18
PH02Gene27902	123.94	107.88	12	14
PH02Gene07384	71.28	73.75	53	74
PH02Gene18241	120.38	109.55	19	24
PH02Gene09836	91.3	97.5	32	47
