geneid	mean_length	median_length	polya_reads_num	count
PH02Gene13986	72.54	45.38	5	8
PH02Gene01484	108.05	119.1	5	7
PH02Gene45964	50.85	60.28	3	5
PH02Gene14792	75.23	68.52	10	13
PH02Gene19026	99.06	78.53	6	11
PH02Gene02739	30.12	30.12	1	2
PH02Gene36296	95.47	100.94	37	46
PH02Gene44757	76.53	76.53	2	2
PH02Gene16025	88.22	88.22	2	3
PH02Gene26560	184.19	184.2	2	4
PH02Gene34568	94.59	90.27	19	26
PH02Gene39458	52.38	43.96	238	299
PH02Gene14905	191.46	191.46	2	2
PH02Gene12099	104.19	93.7	5	6
PH02Gene18938	143.48	152.13	3	3
PH02Gene29049	64.53	47.3	70	88
PH02Gene00073	78.34	79.14	10	14
PH02Gene12478	17.62	17.62	2	2
PH02Gene46163	56.44	39.27	9	13
PH02Gene28434	94.91	104.16	5	8
PH02Gene04463	94.78	90.71	139	186
PH02Gene35874	61.12	51.11	136	186
PH02Gene14608	93.36	81.68	18	27
PH02Gene32064	134.75	117.5	52	83
PH02Gene00336	91.08	99.65	10	13
PH02Gene43941	94.8	116.72	3	4
PH02Gene27931	108.33	89.56	10	12
PH02Gene30104	109.99	113.1	8	10
PH02Gene07971	107.93	120.52	4	5
PH02Gene41400	123.31	125.0	7	9
PH02Gene26210	91.14	69.64	4	6
PH02Gene04383	195.59	195.6	2	3
PH02Gene40640	64.34	58.96	3	5
PH02Gene23786	19.64	19.64	1	1
PH02Gene18412	174.8	152.27	11	13
PH02Gene32254	57.77	52.78	46	56
PH02Gene05045	150.15	170.71	9	13
PH02Gene06373	80.6	67.5	33	47
PH02Gene04646	90.27	80.43	76	103
PH02Gene26923	122.72	117.56	5	10
PH02Gene02348	130.62	130.62	2	3
PH02Gene28313	154.77	154.77	1	1
PH02Gene23265	56.95	61.78	8	9
PH02Gene28807	61.66	49.35	17	26
PH02Gene49177	83.5	85.24	10	10
PH02Gene18461	61.63	21.96	5	5
PH02Gene13190	122.79	119.38	8	9
PH02Gene09834	55.88	55.88	1	4
PH02Gene18975	89.68	89.68	1	1
PH02Gene36682	69.69	73.92	11	16
PH02Gene38835	118.79	119.34	4	4
PH02Gene16111	42.6	35.56	8	9
PH02Gene26809	100.66	108.18	27	33
PH02Gene01635	96.92	96.92	1	1
PH02Gene28043	130.37	131.3	5	8
PH02Gene30635	60.46	59.21	33	39
PH02Gene07002	62.55	58.36	92	123
PH02Gene21450	150.27	125.94	7	11
PH02Gene23293	70.31	70.31	1	1
PH02Gene07872	75.64	75.64	2	5
PH02Gene42334	35.12	30.52	4	4
PH02Gene16127	76.22	66.87	7	10
PH02Gene09001	114.82	114.82	2	2
PH02Gene29313	95.68	101.32	5	7
PH02Gene12911	150.84	156.64	3	3
PH02Gene38428	54.27	30.59	5	5
PH02Gene43939	63.05	41.84	18	21
PH02Gene34995	90.07	81.35	8	13
PH02Gene47610	63.76	63.76	2	3
PH02Gene08916	196.12	208.83	16	23
PH02Gene19501	85.13	85.13	1	2
PH02Gene08403	117.25	135.4	6	7
PH02Gene40264	63.02	64.69	43	54
PH02Gene12500	73.77	73.76	2	2
PH02Gene40341	104.32	107.68	52	62
PH02Gene42722	105.49	92.04	113	162
PH02Gene09302	23.87	23.87	1	1
PH02Gene20291	59.13	55.36	6	6
PH02Gene11470	121.8	121.22	6	6
PH02Gene11595	127.38	110.8	6	9
PH02Gene29495	69.1	59.8	20	26
PH02Gene37167	94.93	88.24	42	55
PH02Gene17790	79.39	73.86	4	4
PH02Gene17298	136.41	136.42	2	2
PH02Gene40382	100.9	112.0	9	12
PH02Gene35198	156.0	156.0	1	2
PH02Gene08390	78.1	66.86	84	112
PH02Gene44955	70.38	60.52	62	88
PH02Gene27477	72.25	56.76	26	34
PH02Gene34602	104.64	91.2	16	23
PH02Gene22382	155.17	155.17	1	1
PH02Gene23389	64.64	40.27	4	6
PH02Gene18544	106.12	111.19	7	10
PH02Gene11192	71.64	65.19	34	45
PH02Gene47098	157.31	157.31	2	2
PH02Gene28681	100.08	100.46	14	22
PH02Gene45049	77.19	78.7	9	10
PH02Gene11218	120.11	120.41	11	16
PH02Gene08203	73.32	68.96	18	25
PH02Gene41120	325.24	325.24	1	1
PH02Gene04303	138.24	138.24	1	1
PH02Gene30110	147.7	85.08	8	11
PH02Gene11295	94.29	84.24	86	118
PH02Gene24526	129.53	125.64	13	16
PH02Gene16891	66.24	53.56	159	213
PH02Gene25615	115.06	125.82	14	15
PH02Gene15527	73.68	77.04	5	5
PH02Gene29158	79.57	76.42	12	15
PH02Gene05373	54.8	49.89	6	8
PH02Gene11317	168.46	178.06	4	4
PH02Gene02174	72.32	64.85	114	146
PH02Gene29325	72.69	69.56	6	8
PH02Gene44132	136.14	132.45	4	7
PH02Gene08479	60.12	52.02	8	11
PH02Gene36527	58.94	58.94	2	2
PH02Gene38228	146.54	146.54	1	1
PH02Gene48297	43.57	30.28	3	3
PH02Gene25180	51.04	59.75	7	7
PH02Gene44865	102.59	88.18	14	24
PH02Gene40955	41.62	27.16	13	17
PH02Gene22732	99.61	71.38	5	5
PH02Gene48927	80.69	67.51	16	17
PH02Gene21820	47.22	34.84	5	7
PH02Gene32748	69.88	67.54	25	29
PH02Gene15795	69.36	69.36	1	3
PH02Gene15588	116.95	90.88	13	14
PH02Gene10715	79.24	79.85	28	34
PH02Gene34366	114.6	80.54	12	13
PH02Gene17235	164.87	164.87	2	2
PH02Gene16846	73.66	86.04	9	14
PH02Gene24256	95.35	85.84	37	48
PH02Gene08028	106.5	106.5	1	1
PH02Gene48209	113.52	132.88	8	11
PH02Gene13456	69.82	57.36	28	38
PH02Gene41701	99.52	112.32	4	5
PH02Gene48040	47.41	45.52	5	8
PH02Gene35397	101.35	103.18	4	8
PH02Gene38710	92.7	92.5	8	9
PH02Gene46424	169.14	152.52	3	3
PH02Gene35502	95.55	88.22	65	97
PH02Gene24286	82.53	67.69	10	16
PH02Gene17499	63.05	50.16	33	46
PH02Gene38970	70.98	58.23	43	63
PH02Gene12836	80.56	89.5	11	14
PH02Gene35413	109.27	117.22	28	36
PH02Gene06442	67.02	68.56	4	4
PH02Gene39090	88.39	88.39	2	3
PH02Gene00238	71.34	52.68	4	5
PH02Gene05183	119.75	127.0	9	14
PH02Gene14931	71.09	71.09	2	3
PH02Gene09008	35.91	35.91	2	3
PH02Gene41649	93.44	93.49	60	85
PH02Gene14440	103.2	96.96	11	17
PH02Gene31230	198.33	198.33	2	3
PH02Gene42860	44.84	36.31	3	5
PH02Gene23538	90.85	71.0	5	9
PH02Gene42971	83.98	79.5	5	5
PH02Gene36614	88.06	95.92	4	5
PH02Gene13547	74.08	49.93	13	16
PH02Gene43070	58.14	58.14	2	2
PH02Gene08671	105.38	90.84	85	119
PH02Gene40384	245.35	253.97	3	4
PH02Gene46398	144.6	144.6	1	1
PH02Gene49673	101.54	98.08	184	252
PH02Gene02443	54.6	54.6	2	2
PH02Gene15129	181.48	181.48	2	2
PH02Gene24200	112.8	112.8	2	3
PH02Gene48597	123.3	115.78	4	6
PH02Gene07257	96.46	87.77	13	16
PH02Gene29986	65.37	56.08	21	26
PH02Gene35885	45.39	34.69	10	14
PH02Gene34987	108.08	108.08	1	1
PH02Gene26138	69.01	67.29	11	14
PH02Gene30866	40.27	42.21	9	11
PH02Gene08810	88.87	82.85	40	54
PH02Gene19619	11.76	11.76	1	1
PH02Gene26707	83.19	84.52	4	4
PH02Gene06879	71.95	58.72	35	45
PH02Gene39004	77.58	79.63	5	8
PH02Gene17843	173.82	175.28	4	5
PH02Gene36171	145.66	157.82	13	20
PH02Gene49037	93.93	91.08	29	37
PH02Gene46501	74.93	56.75	29	40
PH02Gene04069	55.41	44.88	25	32
PH02Gene42348	69.49	65.68	49	67
PH02Gene11019	68.09	61.05	7	10
PH02Gene47583	123.18	79.55	37	55
PH02Gene41089	83.91	81.9	443	594
PH02Gene11103	105.9	67.9	7	13
PH02Gene49597	67.05	57.12	23	30
PH02Gene18435	140.94	154.86	8	10
PH02Gene15388	81.64	80.36	4	6
PH02Gene34626	48.6	34.33	5	5
PH02Gene05351	244.5	244.5	1	2
PH02Gene09713	77.49	77.49	2	2
PH02Gene25667	93.3	92.41	4	4
PH02Gene32617	113.86	113.04	5	7
PH02Gene04871	115.32	106.65	8	11
PH02Gene02048	97.67	104.81	5	5
PH02Gene22434	67.99	54.72	15	24
PH02Gene31102	116.15	70.33	5	6
PH02Gene02292	88.32	78.47	12	13
PH02Gene24510	106.5	97.74	16	25
PH02Gene33442	44.35	30.0	3	4
PH02Gene08366	80.59	80.59	2	2
PH02Gene36992	114.5	114.5	1	4
PH02Gene03055	72.14	66.48	21	24
PH02Gene48010	67.49	43.48	5	7
PH02Gene42525	64.15	52.24	48	62
PH02Gene08387	37.04	17.73	9	10
PH02Gene40366	83.17	73.29	10	12
PH02Gene46260	148.75	148.75	1	1
PH02Gene02395	122.69	115.08	20	29
PH02Gene15027	85.62	67.5	8	15
PH02Gene33493	103.1	93.87	5	7
PH02Gene33961	68.36	60.62	28	39
PH02Gene03943	83.69	88.41	17	22
PH02Gene13116	172.61	176.16	11	15
PH02Gene24846	88.95	92.19	5	5
PH02Gene35994	60.26	60.26	2	4
PH02Gene38115	292.21	292.21	1	1
PH02Gene33365	85.99	71.53	20	30
PH02Gene47006	86.99	94.78	3	4
PH02Gene46513	44.39	42.14	17	21
PH02Gene32832	236.92	236.29	4	7
PH02Gene35114	41.63	41.63	1	1
PH02Gene05091	80.05	67.1	12	13
PH02Gene33969	84.45	84.44	9	11
PH02Gene45532	100.57	99.21	30	40
PH02Gene02562	67.8	65.31	1479	2019
PH02Gene41005	62.44	58.81	245	326
PH02Gene37934	62.96	59.53	72	90
PH02Gene31678	151.49	100.95	3	3
PH02Gene38869	160.59	148.51	4	7
PH02Gene29558	56.52	56.52	1	1
PH02Gene12299	39.6	39.6	2	2
PH02Gene15350	72.58	89.93	3	4
PH02Gene09122	94.92	83.87	9	9
PH02Gene21453	79.34	78.09	20	27
PH02Gene36082	172.61	172.61	1	1
PH02Gene29714	79.8	50.54	4	5
PH02Gene48338	82.84	82.84	2	2
PH02Gene18581	119.37	99.36	16	25
PH02Gene14185	266.13	266.14	2	2
PH02Gene41181	65.78	65.78	1	2
PH02Gene21333	79.32	71.67	196	243
PH02Gene20786	140.11	118.36	25	33
PH02Gene50018	102.42	93.48	10	14
PH02Gene04172	103.78	85.94	22	32
PH02Gene08957	61.73	55.93	77	117
PH02Gene10211	26.71	26.72	2	2
PH02Gene14895	83.19	84.04	158	224
PH02Gene00127	167.88	167.88	2	2
PH02Gene15349	85.05	73.27	33	49
PH02Gene06985	73.92	73.92	1	3
PH02Gene48593	54.73	21.7	4	4
PH02Gene30853	125.13	118.22	8	15
PH02Gene34473	77.79	73.76	57	81
PH02Gene17722	97.55	75.64	27	35
PH02Gene32328	92.53	91.78	24	33
PH02Gene28092	114.03	116.32	19	26
PH02Gene38360	79.61	72.03	60	79
PH02Gene39248	101.18	93.85	81	106
PH02Gene35928	64.69	66.33	9	9
PH02Gene38837	141.93	177.76	5	7
PH02Gene19568	99.82	70.08	5	9
PH02Gene05696	77.43	63.76	24	35
PH02Gene36559	126.58	144.46	4	6
PH02Gene40135	35.56	35.56	1	1
PH02Gene17622	84.99	74.96	31	42
PH02Gene31153	174.45	174.45	1	1
PH02Gene44788	60.26	66.81	5	5
PH02Gene27147	105.28	105.66	8	13
PH02Gene06652	60.49	49.26	392	500
PH02Gene08350	135.46	99.39	7	16
PH02Gene31996	44.97	41.47	15	20
PH02Gene09096	103.94	99.36	7	7
PH02Gene33220	110.3	91.94	38	50
PH02Gene31882	111.17	111.17	1	1
PH02Gene34721	134.56	108.29	31	40
PH02Gene01637	49.54	44.24	753	1017
PH02Gene23445	98.28	95.43	21	25
PH02Gene00134	48.33	48.33	1	1
PH02Gene21192	70.77	61.92	133	168
PH02Gene44578	113.06	89.96	35	43
PH02Gene17544	84.7	77.84	34	42
PH02Gene20457	157.42	157.42	1	1
PH02Gene08692	56.18	61.79	17	20
PH02Gene36156	230.25	230.25	1	1
PH02Gene07328	105.2	102.83	81	109
PH02Gene05928	179.86	170.71	4	4
PH02Gene24186	117.23	117.23	2	3
PH02Gene27590	129.92	99.12	7	10
PH02Gene01240	187.34	187.34	2	2
PH02Gene31447	85.81	103.56	3	3
PH02Gene14882	178.45	178.45	1	2
PH02Gene05286	170.67	160.68	6	9
PH02Gene03829	29.3	29.3	1	1
PH02Gene06983	62.82	59.24	27	31
PH02Gene03524	46.46	52.4	3	3
PH02Gene42567	69.8	69.8	2	2
PH02Gene00559	77.93	77.96	12	19
PH02Gene16681	127.97	127.97	2	3
PH02Gene13787	235.8	235.8	1	1
PH02Gene34411	86.56	86.56	1	2
PH02Gene37312	72.55	63.19	52	75
PH02Gene09639	93.05	89.24	4	4
PH02Gene03741	96.26	82.16	7	8
PH02Gene40119	120.53	103.75	10	12
PH02Gene12859	248.32	248.32	2	3
PH02Gene33768	71.13	71.13	2	3
PH02Gene01622	81.26	67.59	15	23
PH02Gene25613	77.24	69.44	74	100
PH02Gene01120	95.19	88.48	7	13
PH02Gene16146	125.7	102.92	3	4
PH02Gene20796	162.98	166.66	7	7
PH02Gene44908	89.97	74.81	32	40
PH02Gene09284	97.55	59.59	3	3
PH02Gene34400	59.36	57.06	48	63
PH02Gene42507	115.21	135.6	6	8
PH02Gene36139	85.22	71.78	11	11
PH02Gene45956	68.87	62.31	7	9
PH02Gene50295	75.16	82.48	28	41
PH02Gene31366	61.98	53.07	90	113
PH02Gene23704	56.48	51.0	207	256
PH02Gene40380	67.45	61.76	19	29
PH02Gene45992	97.0	90.09	262	341
PH02Gene22433	56.77	43.04	10	12
PH02Gene20453	78.68	79.16	21	27
PH02Gene19288	128.44	123.46	30	44
PH02Gene33195	70.39	59.39	4	4
PH02Gene42580	53.87	53.87	2	2
PH02Gene22624	74.36	71.92	17	26
PH02Gene31479	50.76	50.76	1	2
PH02Gene15698	96.4	81.4	16	19
PH02Gene18848	88.97	88.98	2	3
PH02Gene42212	94.92	94.92	2	2
PH02Gene13334	135.26	119.88	18	23
PH02Gene31722	47.12	38.51	6	7
PH02Gene00860	163.15	163.15	1	1
PH02Gene32969	68.01	52.3	3	3
PH02Gene00961	109.54	109.54	1	1
PH02Gene49486	99.59	80.84	10	13
PH02Gene39135	100.0	76.46	40	51
PH02Gene39249	94.28	109.11	3	8
PH02Gene16358	34.04	34.04	1	1
PH02Gene41109	102.77	102.77	1	2
PH02Gene38069	88.27	86.17	49	62
PH02Gene07380	134.87	134.87	1	3
PH02Gene18623	102.75	93.9	28	32
PH02Gene31527	47.62	47.62	1	1
PH02Gene17323	66.35	38.08	3	3
PH02Gene08288	75.91	66.84	13	16
PH02Gene00940	109.13	102.09	5	18
PH02Gene45516	61.52	61.52	1	2
PH02Gene44239	67.66	68.39	5	8
PH02Gene05770	73.75	64.04	10	12
PH02Gene11050	60.21	60.21	1	1
PH02Gene17097	166.48	160.84	43	64
PH02Gene44958	118.39	164.04	5	10
PH02Gene35389	59.48	58.04	7	10
PH02Gene20486	105.43	85.38	4	4
PH02Gene05369	57.55	44.42	268	363
PH02Gene44467	61.76	62.92	4	8
PH02Gene34233	88.88	88.88	1	1
PH02Gene38442	109.26	94.64	20	29
PH02Gene33392	91.86	89.52	5	6
PH02Gene14058	86.85	84.68	12	16
PH02Gene12550	86.95	86.95	2	2
PH02Gene44890	130.22	134.76	16	23
PH02Gene30266	62.9	58.18	5	5
PH02Gene23880	102.58	81.84	12	19
PH02Gene09409	201.31	201.31	1	2
PH02Gene17792	167.19	178.44	6	6
PH02Gene47699	125.7	125.7	2	2
PH02Gene22631	106.04	92.34	12	15
PH02Gene18073	77.79	85.71	11	12
PH02Gene47767	141.88	141.88	2	2
PH02Gene25819	79.57	81.63	13	17
PH02Gene46212	190.42	190.42	2	2
PH02Gene00690	118.84	118.84	1	1
PH02Gene21738	62.56	62.56	1	1
PH02Gene29189	106.5	127.1	8	12
PH02Gene09439	89.63	87.52	6	8
PH02Gene21217	72.73	83.9	4	4
PH02Gene01133	121.07	137.12	6	7
PH02Gene43196	179.35	148.41	3	3
PH02Gene08946	162.81	162.81	1	2
PH02Gene43559	156.59	178.31	4	6
PH02Gene02304	85.19	78.23	4	6
PH02Gene43028	126.17	106.96	16	20
PH02Gene28385	86.37	72.75	15	16
PH02Gene04917	123.26	123.26	2	2
PH02Gene11817	62.99	56.65	3	4
PH02Gene27887	91.25	91.25	1	3
PH02Gene42216	93.81	92.37	10	22
PH02Gene03561	22.5	22.5	1	1
PH02Gene33841	82.96	80.24	13	16
PH02Gene18350	155.64	155.64	1	1
PH02Gene34027	203.67	203.67	1	3
PH02Gene30198	153.68	153.68	1	1
PH02Gene15599	137.03	140.08	5	7
PH02Gene23500	49.44	52.85	9	12
PH02Gene47999	118.04	117.95	4	5
PH02Gene45478	64.46	64.46	1	1
PH02Gene12803	89.91	91.06	6	6
PH02Gene05866	78.02	86.34	12	15
PH02Gene33378	95.13	83.89	199	247
PH02Gene27279	187.59	187.59	1	2
PH02Gene25729	98.34	91.33	35	45
PH02Gene38918	66.49	61.92	22	26
PH02Gene29097	69.97	70.77	8	12
PH02Gene41644	142.34	194.21	3	3
PH02Gene14470	181.01	192.98	32	44
PH02Gene39586	58.97	56.07	22	27
PH02Gene21198	113.15	111.65	22	26
PH02Gene29869	79.13	69.81	9	11
PH02Gene04678	72.15	91.3	6	7
PH02Gene02853	303.27	303.27	1	1
PH02Gene03850	84.64	86.93	17	21
PH02Gene39959	173.92	173.92	2	3
PH02Gene36699	72.72	72.66	64	83
PH02Gene32759	153.75	141.55	3	3
PH02Gene11668	70.87	70.87	2	2
PH02Gene40666	53.12	47.3	211	274
PH02Gene43038	47.39	51.96	3	3
PH02Gene37539	233.04	220.35	3	3
PH02Gene09164	106.12	95.11	34	52
PH02Gene23919	91.18	74.73	7	9
PH02Gene50881	20.17	21.81	3	5
PH02Gene10394	76.73	70.61	18	29
PH02Gene42288	74.01	70.84	75	96
PH02Gene03607	63.64	55.84	248	343
PH02Gene43588	65.67	60.8	1670	2200
PH02Gene13435	83.2	89.76	7	9
PH02Gene20125	104.73	59.52	15	20
PH02Gene32408	44.7	49.54	4	5
PH02Gene42206	113.31	116.81	15	22
PH02Gene50264	97.9	97.9	1	1
PH02Gene27004	107.69	109.04	28	33
PH02Gene18928	123.51	126.36	11	12
PH02Gene23644	68.92	70.47	5	6
PH02Gene35805	77.21	85.1	11	19
PH02Gene26448	52.25	53.88	5	9
PH02Gene19526	96.0	88.61	59	79
PH02Gene46314	127.01	115.42	4	5
PH02Gene08815	100.36	100.36	2	5
PH02Gene35247	166.86	149.89	12	17
PH02Gene19083	154.52	146.73	11	12
PH02Gene04159	30.84	30.84	2	2
PH02Gene37856	107.64	118.96	5	6
PH02Gene30396	65.98	64.55	6	8
PH02Gene04870	102.07	94.26	41	59
PH02Gene01361	69.48	49.26	3	4
PH02Gene16097	78.35	73.54	100	131
PH02Gene47879	108.09	109.08	15	24
PH02Gene13921	79.29	61.26	164	215
PH02Gene43541	28.09	28.08	2	4
PH02Gene09702	99.15	91.08	14	16
PH02Gene34088	63.38	56.94	12	16
PH02Gene32167	14.83	14.83	2	5
PH02Gene27679	34.37	26.62	11	13
PH02Gene41049	104.02	104.98	8	14
PH02Gene19598	82.12	82.12	2	5
PH02Gene27783	166.45	143.39	18	28
PH02Gene25448	230.49	230.49	2	3
PH02Gene25204	168.25	165.64	4	5
PH02Gene29542	57.3	57.62	3	3
PH02Gene17830	49.75	41.94	29	40
PH02Gene37643	56.72	36.45	7	7
PH02Gene26178	59.14	36.25	3	3
PH02Gene47068	23.93	21.86	4	5
PH02Gene28053	94.84	94.84	2	2
PH02Gene04070	175.25	179.65	8	10
PH02Gene45998	103.9	103.9	1	2
PH02Gene26882	70.16	66.68	18	22
PH02Gene41744	69.79	63.73	49	63
PH02Gene41272	152.62	152.62	1	2
PH02Gene33139	50.44	49.27	5	6
PH02Gene12876	114.96	114.96	1	2
PH02Gene25859	106.99	101.46	16	20
PH02Gene35032	89.09	96.86	4	4
PH02Gene49530	76.94	85.44	5	7
PH02Gene24764	80.11	62.46	4	6
PH02Gene33941	81.15	62.6	40	50
PH02Gene02291	85.06	76.28	3	5
PH02Gene29716	103.25	102.78	83	101
PH02Gene19300	85.71	80.42	71	94
PH02Gene16602	58.75	58.75	2	3
PH02Gene13645	84.88	79.74	13	18
PH02Gene46838	96.71	95.64	10	13
PH02Gene17463	92.24	92.24	2	3
PH02Gene26361	28.13	28.13	2	4
PH02Gene29649	31.69	31.69	1	2
PH02Gene16452	120.46	120.46	1	1
PH02Gene44356	123.42	87.98	4	5
PH02Gene21916	119.03	121.64	13	21
PH02Gene11309	107.45	108.52	3	3
PH02Gene37192	113.98	115.49	16	23
PH02Gene15331	135.16	149.69	7	12
PH02Gene14896	88.85	66.45	3	4
PH02Gene37346	95.19	81.89	15	19
PH02Gene35923	76.55	64.85	32	38
PH02Gene09763	68.86	45.0	5	6
PH02Gene23352	112.92	112.96	13	15
PH02Gene41672	85.13	108.45	8	10
PH02Gene35431	82.18	74.65	5	5
PH02Gene02370	22.27	22.27	1	3
PH02Gene08765	54.01	44.6	104	137
PH02Gene15922	64.81	75.2	3	6
PH02Gene24271	177.06	177.06	2	4
PH02Gene17250	139.89	112.48	19	30
PH02Gene21206	95.63	95.63	1	1
PH02Gene11417	189.04	189.04	1	1
PH02Gene46644	47.78	47.78	1	2
PH02Gene43043	65.72	65.72	2	3
PH02Gene08429	141.51	138.58	4	5
PH02Gene15031	93.28	73.69	3	3
PH02Gene05995	118.2	118.2	2	2
PH02Gene32990	78.85	69.3	13	15
PH02Gene36353	57.43	52.04	243	310
PH02Gene41786	127.81	127.81	2	2
PH02Gene35637	147.49	147.49	2	3
PH02Gene49168	48.58	48.58	2	4
PH02Gene07468	20.5	20.5	1	2
PH02Gene16024	103.31	103.7	3	4
PH02Gene33386	114.91	104.78	6	12
PH02Gene25788	114.13	114.13	1	1
PH02Gene13722	100.91	87.08	4	5
PH02Gene23055	152.75	152.74	2	6
PH02Gene48774	36.56	36.56	1	2
PH02Gene30362	136.3	136.3	1	1
PH02Gene07189	124.83	114.78	10	11
PH02Gene14680	79.09	71.75	15	18
PH02Gene27313	149.79	128.0	8	11
PH02Gene21294	99.88	76.78	12	15
PH02Gene39159	119.62	122.09	9	10
PH02Gene29116	63.24	63.91	3	5
PH02Gene41636	291.13	291.14	2	3
PH02Gene24397	141.31	112.24	23	34
PH02Gene28770	98.64	84.57	37	46
PH02Gene14800	157.83	200.08	3	4
PH02Gene33312	105.0	93.54	25	32
PH02Gene29903	71.49	57.32	19	28
PH02Gene22885	95.11	100.0	6	7
PH02Gene47025	79.36	69.26	41	57
PH02Gene01896	111.77	121.52	8	11
PH02Gene28513	3.16	3.16	1	1
PH02Gene48880	85.12	81.18	6	8
PH02Gene25356	71.1	60.26	172	223
PH02Gene43983	53.3	53.3	1	1
PH02Gene16924	50.22	45.28	5	10
PH02Gene18266	90.71	74.86	31	39
PH02Gene04247	34.43	33.56	6	8
PH02Gene34382	97.32	87.92	28	45
PH02Gene12047	119.38	134.1	5	6
PH02Gene07846	116.92	112.33	28	35
PH02Gene39898	58.68	60.34	4	4
PH02Gene14761	105.31	86.02	4	7
PH02Gene46341	109.95	109.95	2	2
PH02Gene05601	115.83	104.9	18	22
PH02Gene04191	72.69	61.32	73	92
PH02Gene13904	112.77	112.41	5	5
PH02Gene41713	20.39	20.39	1	2
PH02Gene10387	131.39	131.42	10	11
PH02Gene25277	48.65	45.41	11	13
PH02Gene21984	123.93	112.81	17	25
PH02Gene06715	81.28	70.21	6	6
PH02Gene17892	81.61	71.12	13	17
PH02Gene39936	78.25	75.23	14	20
PH02Gene47839	71.65	71.65	1	4
PH02Gene34381	85.96	85.96	1	1
PH02Gene23215	133.32	133.32	1	1
PH02Gene33132	140.73	140.83	11	14
PH02Gene06517	179.78	179.78	2	2
PH02Gene19459	79.71	68.73	55	70
PH02Gene15988	210.4	210.4	2	3
PH02Gene20627	81.33	71.28	11	11
PH02Gene36566	125.62	122.34	19	26
PH02Gene06649	66.85	66.85	1	1
PH02Gene20908	72.03	72.03	2	2
PH02Gene11669	47.15	43.96	4	5
PH02Gene33798	105.42	84.82	17	29
PH02Gene17903	86.95	95.33	12	16
PH02Gene12230	86.84	104.74	3	3
PH02Gene50614	67.97	67.97	2	3
PH02Gene37758	42.78	38.86	91	119
PH02Gene23305	27.54	27.54	1	5
PH02Gene15040	112.05	102.25	14	16
PH02Gene10167	82.79	72.89	175	213
PH02Gene27690	105.84	91.79	24	35
PH02Gene50616	164.56	149.77	5	9
PH02Gene40315	74.75	74.75	1	1
PH02Gene22472	71.75	61.93	170	225
PH02Gene38006	79.48	78.46	19	22
PH02Gene23355	125.52	91.42	7	12
PH02Gene40033	83.05	63.21	8	9
PH02Gene37349	95.44	92.5	5	8
PH02Gene03248	74.28	51.34	14	18
PH02Gene23070	38.95	38.95	1	2
PH02Gene07501	37.36	37.36	1	2
PH02Gene29381	58.68	64.06	6	10
PH02Gene17835	47.23	41.14	5	7
PH02Gene27022	73.21	64.62	47	65
PH02Gene47360	200.36	200.36	1	1
PH02Gene42633	267.54	256.66	4	4
PH02Gene34985	80.02	70.66	6	7
PH02Gene29199	169.14	170.0	9	13
PH02Gene00159	88.9	78.37	1688	2179
PH02Gene17687	248.96	244.85	7	9
PH02Gene15471	53.47	36.74	13	15
PH02Gene22855	73.04	73.04	1	1
PH02Gene32253	84.66	81.03	7	10
PH02Gene48772	77.17	77.17	1	1
PH02Gene20055	68.45	57.15	27	35
PH02Gene45072	203.81	203.81	1	1
PH02Gene42055	135.38	79.57	7	11
PH02Gene02253	88.41	61.56	6	8
PH02Gene42450	108.34	115.46	21	27
PH02Gene23184	77.88	74.82	98	130
PH02Gene29685	82.16	66.43	3	3
PH02Gene07443	104.03	87.16	14	14
PH02Gene44093	83.31	58.31	3	5
PH02Gene43636	162.03	162.03	1	3
PH02Gene25761	142.81	142.82	2	2
PH02Gene12180	55.17	49.54	20	22
PH02Gene12448	111.95	69.42	6	7
PH02Gene31602	61.38	55.71	101	131
PH02Gene47498	47.37	47.8	4	5
PH02Gene03047	142.89	128.79	9	10
PH02Gene20247	57.36	51.56	6	9
PH02Gene07404	65.29	50.66	61	84
PH02Gene23357	76.48	65.81	16	21
PH02Gene29026	169.32	178.42	4	4
PH02Gene38229	133.1	126.51	10	13
PH02Gene09881	95.35	95.35	2	2
PH02Gene02779	99.89	94.78	11	13
PH02Gene34903	216.83	216.83	1	1
PH02Gene28525	167.15	167.15	1	1
PH02Gene12967	91.86	88.8	4	4
PH02Gene41244	66.5	61.25	112	130
PH02Gene31629	75.79	71.98	16	23
PH02Gene27126	89.92	82.13	6	8
PH02Gene39307	17.92	17.92	1	1
PH02Gene26092	33.85	19.87	4	6
PH02Gene27536	61.49	55.92	6	8
PH02Gene17419	179.27	200.55	7	12
PH02Gene35999	74.01	81.19	10	14
PH02Gene19401	203.07	203.07	1	2
PH02Gene22987	106.81	98.07	5	6
PH02Gene00314	88.89	82.9	4	8
PH02Gene44052	207.63	214.96	43	53
PH02Gene24137	51.87	57.31	5	5
PH02Gene23278	76.67	60.45	3	3
PH02Gene41897	63.67	51.26	8	9
PH02Gene04493	79.78	68.57	250	360
PH02Gene16992	64.36	64.36	1	2
PH02Gene39614	79.63	78.45	12	14
PH02Gene13588	167.63	155.21	4	6
PH02Gene06661	41.68	41.68	1	5
PH02Gene31508	50.26	50.26	1	1
PH02Gene03820	86.05	94.56	4	5
PH02Gene20476	59.35	47.22	68	95
PH02Gene06258	87.33	84.18	54	67
PH02Gene04566	150.71	161.21	5	7
